NO,Nilai,Kurs Jual,Kurs Beli,Tanggal
4527,1,9452,9358,6/17/2004
4528,1,9435,9341,6/16/2004
4529,1,9447,9353,6/15/2004
4530,1,9457,9363,6/14/2004
4531,1,9411,9317,6/11/2004
4532,1,9387,9293,6/10/2004
4533,1,9324,9232,6/9/2004
4534,1,9326,9234,6/8/2004
4535,1,9432,9338,6/7/2004
4536,1,9460,9366,6/4/2004
4537,1,9444,9350,6/2/2004
4538,1,9315,9223,6/1/2004
4539,1,9256,9164,5/31/2004
4540,1,9261,9169,5/28/2004
4541,1,9266,9174,5/27/2004
4542,1,9271,9179,5/26/2004
4543,1,9191,9099,5/25/2004
4544,1,9082,8992,5/24/2004
4545,1,9070,8980,5/21/2004
4546,1,9060,8970,5/19/2004
4547,1,9065,8975,5/18/2004
4548,1,9010,8920,5/17/2004
4549,1,9030,8940,5/14/2004
4550,1,8980,8890,5/13/2004
4551,1,8969,8879,5/12/2004
4552,1,8985,8895,5/11/2004
4553,1,8786,8698,5/10/2004
4554,1,8736,8650,5/7/2004
4555,1,8722,8636,5/6/2004
4556,1,8725,8639,5/5/2004
4557,1,8727,8641,5/4/2004
4558,1,8704,8618,4/30/2004
4559,1,8683,8597,4/29/2004
4560,1,8669,8583,4/28/2004
4561,1,8660,8574,4/27/2004
4562,1,8662,8576,4/26/2004
4563,1,8672,8586,4/23/2004
4564,1,8678,8592,4/22/2004
4565,1,8660,8574,4/21/2004
4566,1,8645,8559,4/20/2004
4567,1,8646,8560,4/19/2004
4568,1,8658,8572,4/16/2004
4569,1,8661,8575,4/15/2004
4570,1,8635,8549,4/14/2004
4571,1,8625,8539,4/13/2004
4572,1,8638,8552,4/12/2004
4573,1,8624,8538,4/8/2004
4574,1,8627,8541,4/7/2004
4575,1,8625,8539,4/6/2004
4576,1,8636,8550,4/2/2004
4577,1,8617,8531,4/1/2004
4578,1,8630,8544,3/31/2004
4579,1,8643,8557,3/30/2004
4580,1,8650,8564,3/29/2004
4581,1,8663,8577,3/26/2004
4582,1,8630,8544,3/25/2004
4583,1,8617,8531,3/24/2004
4584,1,8608,8522,3/23/2004
4585,1,8603,8517,3/19/2004
4586,1,8576,8490,3/18/2004
4587,1,8624,8538,3/17/2004
4588,1,8665,8579,3/16/2004
4589,1,8688,8602,3/15/2004
4590,1,8653,8567,3/12/2004
4591,1,8636,8550,3/11/2004
4592,1,8597,8511,3/10/2004
4593,1,8596,8510,3/9/2004
4594,1,8627,8541,3/8/2004
4595,1,8623,8537,3/5/2004
4596,1,8585,8499,3/4/2004
4597,1,8557,8471,3/3/2004
4598,1,8503,8419,3/2/2004
4599,1,8484,8400,3/1/2004
4600,1,8489,8405,2/27/2004
4601,1,8485,8401,2/26/2004
4602,1,8477,8393,2/25/2004
4603,1,8488,8404,2/24/2004
4604,1,8459,8375,2/20/2004
4605,1,8462,8378,2/19/2004
4606,1,8439,8355,2/18/2004
4607,1,8436,8352,2/17/2004
4608,1,8441,8357,2/16/2004
4609,1,8456,8372,2/13/2004
4610,1,8439,8355,2/12/2004
4611,1,8432,8348,2/11/2004
4612,1,8473,8389,2/10/2004
4613,1,8481,8397,2/9/2004
4614,1,8492,8408,2/6/2004
4615,1,8494,8410,2/5/2004
4616,1,8479,8395,2/4/2004
4617,1,8487,8403,2/3/2004
4618,1,8483,8399,1/30/2004
4619,1,8474,8390,1/29/2004
4620,1,8469,8385,1/28/2004
4621,1,8493,8409,1/27/2004
4622,1,8467,8383,1/26/2004
4623,1,8433,8349,1/23/2004
4624,1,8438,8354,1/21/2004
4625,1,8432,8348,1/20/2004
4626,1,8407,8323,1/19/2004
4627,1,8405,8321,1/16/2004
4628,1,8392,8308,1/15/2004
4629,1,8369,8285,1/14/2004
4630,1,8365,8281,1/13/2004
4631,1,8372,8288,1/12/2004
4632,1,8385,8301,1/9/2004
4633,1,8409,8325,1/8/2004
4634,1,8390,8306,1/7/2004
4635,1,8407,8323,1/6/2004
4636,1,8474,8390,1/5/2004
4637,1,8496,8412,1/2/2004
4638,1,8617,8531,1/1/2004
4639,1,8507,8423,12/31/2003
4640,1,8489,8405,12/30/2003
4641,1,8533,8449,12/29/2003
4642,1,8528,8444,12/24/2003
4643,1,8537,8453,12/23/2003
4644,1,8536,8452,12/22/2003
4645,1,8538,8454,12/19/2003
4646,1,8530,8446,12/18/2003
4647,1,8525,8441,12/17/2003
4648,1,8532,8448,12/16/2003
4649,1,8525,8441,12/15/2003
4650,1,8532,8448,12/12/2003
4651,1,8537,8453,12/11/2003
4652,1,8530,8446,12/10/2003
4653,1,8532,8448,12/9/2003
4654,1,8533,8449,12/8/2003
4655,1,8543,8457,12/5/2003
4656,1,8530,8446,12/4/2003
4657,1,8523,8439,12/3/2003
4658,1,8538,8454,12/2/2003
4659,1,8552,8466,12/1/2003
4660,1,8580,8494,11/21/2003
4661,1,8532,8448,11/20/2003
4662,1,8516,8432,11/19/2003
4663,1,8527,8443,11/18/2003
4664,1,8539,8455,11/17/2003
4665,1,8565,8479,11/14/2003
4666,1,8522,8438,11/13/2003
4667,1,8522,8438,11/12/2003
4668,1,8523,8439,11/11/2003
4669,1,8528,8444,11/10/2003
4670,1,8532,8448,11/7/2003
4671,1,8525,8441,11/6/2003
4672,1,8530,8446,11/5/2003
4673,1,8568,8482,11/4/2003
4674,1,8558,8472,11/3/2003
4675,1,8537,8453,10/31/2003
4676,1,8563,8477,10/30/2003
4677,1,8620,8534,10/29/2003
4678,1,8626,8540,10/28/2003
4679,1,8581,8495,10/27/2003
4680,1,8540,8456,10/24/2003
4681,1,8501,8417,10/23/2003
4682,1,8500,8416,10/22/2003
4683,1,8482,8398,10/21/2003
4684,1,8479,8395,10/20/2003
4685,1,8487,8403,10/17/2003
4686,1,8487,8403,10/16/2003
4687,1,8481,8397,10/15/2003
4688,1,8435,8351,10/14/2003
4689,1,8407,8323,10/13/2003
4690,1,8428,8344,10/10/2003
4691,1,8419,8335,10/9/2003
4692,1,8413,8329,10/8/2003
4693,1,8430,8346,10/7/2003
4694,1,8432,8348,10/6/2003
4695,1,8417,8333,10/3/2003
4696,1,8412,8328,10/2/2003
4697,1,8427,8343,10/1/2003
4698,1,8431,8347,9/30/2003
4699,1,8467,8383,9/29/2003
4700,1,8492,8408,9/26/2003
4701,1,8492,8408,9/25/2003
4702,1,8472,8388,9/24/2003
4703,1,8452,8368,9/23/2003
4704,1,8533,8449,9/19/2003
4705,1,8527,8443,9/18/2003
4706,1,8502,8418,9/17/2003
4707,1,8501,8417,9/16/2003
4708,1,8497,8413,9/15/2003
4709,1,8513,8429,9/12/2003
4710,1,8483,8399,9/11/2003
4711,1,8507,8423,9/10/2003
4712,1,8512,8428,9/9/2003
4713,1,8543,8457,9/8/2003
4714,1,8546,8460,9/5/2003
4715,1,8532,8448,9/4/2003
4716,1,8530,8446,9/3/2003
4717,1,8536,8452,9/2/2003
4718,1,8525,8441,9/1/2003
4719,1,8578,8492,8/29/2003
4720,1,8561,8475,8/28/2003
4721,1,8499,8415,8/27/2003
4722,1,8530,8446,8/26/2003
4723,1,8462,8378,8/25/2003
4724,1,8448,8364,8/22/2003
4725,1,8422,8338,8/21/2003
4726,1,8486,8402,8/20/2003
4727,1,8531,8447,8/19/2003
4728,1,8590,8504,8/15/2003
4729,1,8596,8510,8/14/2003
4730,1,8577,8491,8/13/2003
4731,1,8568,8482,8/12/2003
4732,1,8576,8490,8/11/2003
4733,1,8596,8510,8/8/2003
4734,1,8619,8533,8/7/2003
4735,1,8661,8575,8/6/2003
4736,1,8535,8451,8/5/2003
4737,1,8556,8470,8/4/2003
4738,1,8522,8438,8/1/2003
4739,1,8548,8462,7/31/2003
4740,1,8633,8547,7/30/2003
4741,1,8608,8522,7/29/2003
4742,1,8537,8453,7/28/2003
4743,1,8568,8482,7/25/2003
4744,1,8708,8622,7/24/2003
4745,1,8626,8540,7/23/2003
4746,1,8437,8353,7/22/2003
4747,1,8343,8259,7/21/2003
4748,1,8311,8229,7/18/2003
4749,1,8288,8206,7/17/2003
4750,1,8281,8199,7/16/2003
4751,1,8261,8179,7/15/2003
4752,1,8266,8184,7/14/2003
4753,1,8259,8177,7/11/2003
4754,1,8259,8177,7/10/2003
4755,1,8250,8168,7/9/2003
4756,1,8236,8154,7/8/2003
4757,1,8207,8125,7/7/2003
4758,1,8244,8162,7/4/2003
4759,1,8249,8167,7/3/2003
4760,1,8276,8194,7/2/2003
4761,1,8286,8204,7/1/2003
4762,1,8326,8244,6/30/2003
4763,1,8321,8239,6/27/2003
4764,1,8267,8185,6/26/2003
4765,1,8264,8182,6/25/2003
4766,1,8266,8184,6/24/2003
4767,1,8294,8212,6/23/2003
4768,1,8271,8189,6/20/2003
4769,1,8288,8206,6/19/2003
4770,1,8239,8157,6/18/2003
4771,1,8232,8148,6/17/2003
4772,1,8236,8154,6/16/2003
4773,1,8271,8189,6/13/2003
4774,1,8301,8219,6/12/2003
4775,1,8286,8204,6/11/2003
4776,1,8231,8149,6/10/2003
4777,1,8241,8159,6/9/2003
4778,1,8216,8134,6/6/2003
4779,1,8211,8129,6/5/2003
4780,1,8271,8189,6/4/2003
4781,1,8262,8180,6/3/2003
4782,1,8379,8295,6/2/2003
4783,1,8320,8238,5/29/2003
4784,1,8271,8189,5/28/2003
4785,1,8211,8129,5/27/2003
4786,1,8206,8124,5/26/2003
4787,1,8367,8283,5/23/2003
4788,1,8372,8288,5/22/2003
4789,1,8405,8321,5/21/2003
4790,1,8432,8348,5/20/2003
4791,1,8507,8423,5/19/2003
4792,1,8493,8409,5/14/2003
4793,1,8491,8407,5/13/2003
4794,1,8517,8433,5/12/2003
4795,1,8578,8492,5/9/2003
4796,1,8543,8457,5/8/2003
4797,1,8613,8527,5/7/2003
4798,1,8601,8515,5/6/2003
4799,1,8691,8605,5/5/2003
4800,1,8704,8618,5/2/2003
4801,1,8718,8632,5/1/2003
4802,1,8718,8632,4/30/2003
4803,1,8744,8656,4/29/2003
4804,1,8819,8731,4/28/2003
4805,1,8784,8696,4/25/2003
4806,1,8762,8674,4/24/2003
4807,1,8814,8726,4/23/2003
4808,1,8774,8686,4/22/2003
4809,1,8708,8622,4/21/2003
4810,1,8839,8751,4/17/2003
4811,1,8883,8795,4/16/2003
4812,1,8886,8798,4/15/2003
4813,1,8918,8830,4/14/2003
4814,1,8914,8826,4/11/2003
4815,1,8906,8818,4/10/2003
4816,1,8921,8833,4/9/2003
4817,1,8920,8832,4/8/2003
4818,1,8940,8852,4/7/2003
4819,1,8950,8860,4/4/2003
4820,1,8941,8853,4/3/2003
4821,1,8951,8861,4/1/2003
4822,1,8953,8863,3/31/2003
4823,1,8943,8855,3/28/2003
4824,1,8960,8870,3/27/2003
4825,1,8960,8870,3/26/2003
4826,1,8985,8895,3/25/2003
4827,1,9025,8935,3/24/2003
4828,1,9070,8980,3/21/2003
4829,1,9166,9074,3/20/2003
4830,1,9070,8980,3/19/2003
4831,1,9035,8945,3/18/2003
4832,1,8964,8874,3/17/2003
4833,1,8955,8865,3/14/2003
4834,1,8945,8855,3/13/2003
4835,1,8924,8836,3/12/2003
4836,1,8927,8839,3/11/2003
4837,1,8931,8843,3/10/2003
4838,1,8919,8831,3/7/2003
4839,1,8932,8844,3/6/2003
4840,1,8907,8819,3/5/2003
4841,1,8927,8839,3/4/2003
4842,1,8950,8860,2/28/2003
4843,1,8947,8857,2/27/2003
4844,1,8936,8848,2/26/2003
4845,1,8936,8848,2/25/2003
4846,1,8963,8873,2/24/2003
4847,1,8925,8837,2/21/2003
4848,1,8928,8840,2/20/2003
4849,1,8922,8834,2/19/2003
4850,1,8933,8845,2/18/2003
4851,1,8962,8872,2/17/2003
4852,1,8980,8890,2/14/2003
4853,1,9015,8925,2/13/2003
4854,1,8950,8860,2/11/2003
4855,1,8928,8840,2/10/2003
4856,1,8911,8823,2/7/2003
4857,1,8919,8831,2/6/2003
4858,1,8907,8819,2/5/2003
4859,1,8913,8825,2/4/2003
4860,1,8924,8836,2/3/2003
4861,1,8920,8832,1/31/2003
4862,1,8908,8820,1/30/2003
4863,1,8880,8792,1/29/2003
4864,1,8936,8848,1/28/2003
4865,1,8937,8849,1/27/2003
4866,1,8934,8846,1/24/2003
4867,1,8929,8841,1/23/2003
4868,1,8932,8844,1/22/2003
4869,1,8934,8846,1/21/2003
4870,1,8931,8843,1/20/2003
4871,1,8920,8832,1/17/2003
4872,1,8908,8820,1/16/2003
4873,1,8908,8820,1/15/2003
4874,1,8904,8816,1/14/2003
4875,1,8945,8855,1/13/2003
4876,1,8978,8888,1/10/2003
4877,1,8985,8895,1/9/2003
4878,1,8969,8879,1/8/2003
4879,1,8980,8890,1/7/2003
4880,1,8980,8890,1/6/2003
4881,1,8976,8886,1/3/2003
4882,1,9013,8923,1/2/2003
4883,1,8985,8895,12/31/2002
4884,1,8965,8875,12/30/2002
4885,1,8950,8860,12/27/2002
4886,1,8939,8851,12/24/2002
4887,1,8914,8826,12/23/2002
4888,1,8921,8833,12/20/2002
4889,1,8924,8836,12/19/2002
4890,1,8970,8880,12/18/2002
4891,1,8899,8811,12/17/2002
4892,1,8859,8771,12/16/2002
4893,1,8912,8824,12/13/2002
4894,1,8911,8823,12/12/2002
4895,1,9011,8921,12/11/2002
4896,1,9015,8925,12/4/2002
4897,1,9028,8938,12/3/2002
4898,1,9018,8928,12/2/2002
4899,1,9021,8931,11/29/2002
4900,1,9028,8938,11/28/2002
4901,1,9036,8946,11/27/2002
4902,1,9018,8928,11/26/2002
4903,1,9032,8942,11/25/2002
4904,1,9059,8969,11/22/2002
4905,1,9030,8940,11/21/2002
4906,1,9015,8925,11/20/2002
4907,1,9030,8940,11/19/2002
4908,1,9065,8975,11/18/2002
4909,1,9077,8987,11/15/2002
4910,1,9088,8998,11/14/2002
4911,1,9112,9022,11/13/2002
4912,1,9161,9069,11/12/2002
4913,1,9196,9104,11/11/2002
4914,1,9254,9162,11/8/2002
4915,1,9260,9168,11/7/2002
4916,1,9259,9167,11/6/2002
4917,1,9260,9168,11/5/2002
4918,1,9260,9168,11/4/2002
4919,1,9274,9182,11/1/2002
4920,1,9279,9187,10/31/2002
4921,1,9259,9167,10/30/2002
4922,1,9264,9172,10/29/2002
4923,1,9273,9181,10/28/2002
4924,1,9272,9180,10/25/2002
4925,1,9263,9171,10/24/2002
4926,1,9246,9154,10/23/2002
4927,1,9220,9128,10/22/2002
4928,1,9254,9162,10/21/2002
4929,1,9261,9169,10/18/2002
4930,1,9264,9172,10/17/2002
4931,1,9297,9205,10/16/2002
4932,1,9373,9279,10/15/2002
4933,1,9360,9266,10/14/2002
4934,1,9055,8965,10/11/2002
4935,1,9053,8963,10/10/2002
4936,1,9052,8962,10/9/2002
4937,1,9062,8972,10/8/2002
4938,1,9058,8968,10/7/2002
4939,1,9059,8969,10/3/2002
4940,1,9067,8977,10/2/2002
4941,1,9053,8963,10/1/2002
4942,1,9060,8970,9/30/2002
4943,1,9057,8967,9/27/2002
4944,1,9055,8965,9/26/2002
4945,1,9055,8965,9/25/2002
4946,1,9104,9014,9/24/2002
4947,1,9088,8998,9/23/2002
4948,1,9080,8990,9/20/2002
4949,1,9044,8954,9/19/2002
4950,1,9073,8983,9/18/2002
4951,1,9100,9010,9/17/2002
4952,1,9080,8990,9/16/2002
4953,1,8975,8885,9/13/2002
4954,1,8946,8856,9/12/2002
4955,1,8938,8850,9/11/2002
4956,1,8909,8821,9/10/2002
4957,1,8915,8827,9/9/2002
4958,1,8911,8823,9/6/2002
4959,1,8917,8829,9/5/2002
4960,1,8886,8798,9/4/2002
4961,1,8881,8793,9/3/2002
4962,1,8906,8818,9/2/2002
4963,1,8911,8823,8/30/2002
4964,1,8927,8839,8/29/2002
4965,1,8937,8849,8/28/2002
4966,1,8971,8881,8/27/2002
4967,1,8983,8893,8/26/2002
4968,1,8910,8822,8/23/2002
4969,1,8890,8802,8/22/2002
4970,1,8874,8786,8/21/2002
4971,1,8909,8821,8/20/2002
4972,1,8861,8773,8/19/2002
4973,1,8887,8799,8/16/2002
4974,1,8909,8821,8/15/2002
4975,1,8867,8779,8/14/2002
4976,1,8869,8781,8/13/2002
4977,1,8965,8875,8/12/2002
4978,1,9005,8915,8/9/2002
4979,1,9048,8958,8/8/2002
4980,1,9128,9038,8/7/2002
4981,1,9130,9040,8/6/2002
4982,1,9127,9037,8/5/2002
4983,1,9187,9095,8/2/2002
4984,1,9109,9019,8/1/2002
4985,1,9154,9062,7/31/2002
4986,1,9251,9159,7/30/2002
4987,1,9264,9172,7/29/2002
4988,1,8971,8881,7/27/2002
4989,1,9055,8965,7/26/2002
4990,1,9063,8973,7/25/2002
4991,1,9065,8975,7/24/2002
4992,1,8981,8891,7/23/2002
4993,1,8852,8764,7/22/2002
4994,1,8862,8774,7/19/2002
4995,1,8965,8875,7/18/2002
4996,1,9065,8975,7/17/2002
4997,1,9115,9025,7/16/2002
4998,1,9083,8993,7/15/2002
4999,1,9184,9092,7/12/2002
5000,1,8995,8905,7/11/2002
5001,1,8955,8865,7/10/2002
5002,1,8963,8873,7/9/2002
5003,1,8955,8865,7/8/2002
5004,1,8894,8806,7/5/2002
5005,1,8983,8893,7/4/2002
5006,1,8964,8876,7/3/2002
5007,1,8814,8726,7/2/2002
5008,1,8738,8652,7/1/2002
5009,1,8774,8686,6/28/2002
5010,1,8733,8647,6/27/2002
5011,1,8735,8649,6/26/2002
5012,1,8658,8572,6/25/2002
5013,1,8633,8547,6/24/2002
5014,1,8633,8547,6/21/2002
5015,1,8648,8562,6/20/2002
5016,1,8650,8564,6/19/2002
5017,1,8713,8627,6/18/2002
5018,1,8751,8663,6/17/2002
5019,1,8749,8661,6/14/2002
5020,1,8775,8687,6/13/2002
5021,1,8774,8686,6/12/2002
5022,1,8778,8690,6/11/2002
5023,1,8912,8824,6/10/2002
5024,1,9015,8925,6/7/2002
5025,1,8894,8806,6/6/2002
5026,1,8673,8587,6/5/2002
5027,1,8502,8418,6/4/2002
5028,1,8642,8556,6/3/2002
5029,1,8829,8741,5/31/2002
5030,1,8878,8790,5/30/2002
5031,1,8873,8785,5/29/2002
5032,1,8899,8811,5/28/2002
5033,1,8971,8881,5/27/2002
5034,1,9029,8939,5/24/2002
5035,1,9025,8935,5/23/2002
5036,1,9019,8929,5/22/2002
5037,1,9105,9015,5/21/2002
5038,1,9110,9020,5/20/2002
5039,1,9120,9030,5/17/2002
5040,1,9266,9174,5/16/2002
5041,1,9308,9216,5/15/2002
5042,1,9318,9226,5/14/2002
5043,1,9329,9237,5/13/2002
5044,1,9333,9241,5/10/2002
5045,1,9344,9252,5/8/2002
5046,1,9331,9239,5/7/2002
5047,1,9334,9242,5/6/2002
5048,1,9378,9284,5/3/2002
5049,1,9347,9253,5/2/2002
5050,1,9385,9291,5/1/2002
5051,1,9363,9269,4/30/2002
5052,1,9316,9224,4/29/2002
5053,1,9410,9316,4/26/2002
5054,1,9326,9234,4/25/2002
5055,1,9401,9307,4/24/2002
5056,1,9304,9212,4/23/2002
5057,1,9341,9249,4/22/2002
5058,1,9427,9333,4/19/2002
5059,1,9437,9343,4/18/2002
5060,1,9527,9433,4/17/2002
5061,1,9460,9366,4/16/2002
5062,1,9480,9386,4/15/2002
5063,1,9588,9492,4/12/2002
5064,1,9626,9530,4/11/2002
5065,1,9678,9582,4/10/2002
5066,1,9638,9542,4/9/2002
5067,1,9578,9482,4/8/2002
5068,1,9653,9557,4/5/2002
5069,1,9782,9684,4/4/2002
5070,1,9824,9726,4/3/2002
5071,1,9819,9721,4/2/2002
5072,1,9754,9656,4/1/2002
5073,1,9703,9607,3/28/2002
5074,1,9590,9494,3/27/2002
5075,1,9738,9642,3/26/2002
5076,1,9868,9770,3/25/2002
5077,1,9911,9813,3/22/2002
5078,1,9934,9836,3/21/2002
5079,1,10012,9912,3/20/2002
5080,1,10017,9917,3/19/2002
5081,1,10033,9933,3/18/2002
5082,1,10010,9910,3/14/2002
5083,1,10044,9944,3/13/2002
5084,1,10028,9928,3/12/2002
5085,1,10027,9927,3/11/2002
5086,1,9987,9887,3/8/2002
5087,1,10040,9940,3/7/2002
5088,1,9974,9874,3/6/2002
5089,1,10091,9991,3/5/2002
5090,1,10130,10030.2,3/4/2002
5091,1,10176,10074.2,3/1/2002
5092,1,10240,10138,2/28/2002
5093,1,10232,10130,2/27/2002
5094,1,10226,10124,2/26/2002
5095,1,10261,10159,2/25/2002
5096,1,10224,10122,2/21/2002
5097,1,10231,10129,2/20/2002
5098,1,10251,10149,2/19/2002
5099,1,10301,10199,2/18/2002
5100,1,10281,10179,2/15/2002
5101,1,10304,10202,2/14/2002
5102,1,10217,10115,2/13/2002
5103,1,10236,10134,2/12/2002
5104,1,10286,10184,2/11/2002
5105,1,10352,10248,2/8/2002
5106,1,10377,10273,2/7/2002
5107,1,10357,10253,2/6/2002
5108,1,10358,10254,2/5/2002
5109,1,10370,10266,2/4/2002
5110,1,10382,10278,2/1/2002
5111,1,10372,10268,1/31/2002
5112,1,10331,10229,1/30/2002
5113,1,10375,10271,1/29/2002
5114,1,10477,10373,1/28/2002
5115,1,10506,10402,1/25/2002
5116,1,10477,10373,1/24/2002
5117,1,10447,10343,1/23/2002
5118,1,10444,10340,1/22/2002
5119,1,10427,10323,1/21/2002
5120,1,10452,10348,1/18/2002
5121,1,10462,10358,1/17/2002
5122,1,10437,10333,1/16/2002
5123,1,10451,10347,1/15/2002
5124,1,10454,10350,1/14/2002
5125,1,10476,10372,1/11/2002
5126,1,10477,10373,1/10/2002
5127,1,10477,10373,1/9/2002
5128,1,10437,10333,1/8/2002
5129,1,10447,10343,1/7/2002
5130,1,10417,10313,1/4/2002
5131,1,10438,10334,1/3/2002
5132,1,10525,10421,1/2/2002
5133,1,10382,10278,1/1/2002
